rainfall_1d,rainfall_3d,rainfall_7d,humidity,soil_type,slope,crop_type,days_since_sowing,waterlogging_risk
9.976725735261946,34.153474816587796,55.98744455345997,46.29385345976376,1,1,1,68,0
8.068926588822075,30.71489423156319,81.60091899050788,88.09342392708338,1,2,0,116,0
46.08920773154522,115.92300214787187,186.3086218440356,66.2868070505363,1,2,4,89,0
13.609971793699533,28.154536895820335,91.04381074471698,44.836109404378206,1,2,2,37,0
0.9464039351620422,2.6862474440042816,8.885353046579358,89.99542541276739,1,2,2,53,0
0.20161291224617917,0.7236803944986523,2.0917150868572003,86.42570946528173,0,0,2,89,0
0.22141641669556086,0.5103404261789386,1.5061319292167525,66.67909898960679,0,0,1,69,0
1.9654257475689503,6.664583170225941,12.54729104558829,82.9861717464791,1,2,0,17,0
7.228845342839408,26.19649380090099,45.22468715777783,93.96133763386248,0,0,3,103,0
14.30100134894272,30.929598142110027,54.66477866778576,83.94584743912715,0,2,0,109,0
7.005641920048667,25.113520938873773,67.77884838475505,89.7753989754429,1,0,2,23,0
3.214276302433914,6.995678746203494,12.988906717868067,63.51040077427264,2,0,4,91,0
8.372709959325002,22.11403677198765,51.583087173582186,78.89123904746627,2,1,1,88,0
5.203853051340591,18.589530507219994,30.83983913254168,46.79291254998244,0,1,2,47,0
3.164086741136881,11.661897294060848,19.02610372936611,55.47505204732159,0,1,3,80,0
4.8841638446841715,11.469266484886669,29.341669977277817,53.26501424300924,2,1,2,81,0
3.0640564807550086,8.85161729688324,20.93105119111097,74.40221058047632,0,0,2,70,0
6.1214840812740885,16.29452358953294,39.75715222696777,56.39526390531071,0,1,3,88,0
3.3145630706105034,13.164513636620821,35.63874446237256,91.4162709847833,2,1,3,94,0
2.6541862588577545,7.613199720773224,24.423777800275374,77.18542507095304,1,1,4,113,0
7.004289349290934,15.72171681777802,40.76797398685605,58.310233770435204,0,1,0,28,0
32.58455870484678,66.88808094423179,98.77094028466176,44.8589618436456,1,0,3,117,0
1.5629087721559924,7.742925603345666,19.680125236094135,76.545791124772,0,1,2,68,0
0.5009770635188793,1.6372861412430952,3.5959080281000504,69.75530630833602,2,0,0,95,0
24.3828815956934,78.85144384671499,137.8895443558334,78.09832124961409,2,0,0,33,0
4.181028103258586,18.471722291163374,36.72631037369275,40.608037617801685,2,2,1,100,0
11.864057793129986,29.973511207279937,45.244978125180026,84.27501417214333,0,2,1,82,0
3.3752166625941924,14.669637254556188,31.066103300382846,46.33832577606618,2,1,0,36,0
16.674049598212136,36.825864172094306,63.26368308799015,62.64814279968856,1,0,0,11,0
2.1908415538921564,5.027890888833034,10.793677198403909,43.65587842692916,0,1,4,24,0
4.239188618372251,11.150278917885975,24.596848550285387,61.657363562333614,1,0,1,40,0
2.9895893815275696,6.8209665745004235,14.373596366667382,85.83803814295078,1,0,0,94,0
2.437466561912323,11.128553207337756,17.940518107096526,94.78734785583364,0,2,1,25,0
11.734878814461792,36.03784438203383,105.86047534761019,89.93641636497742,0,1,3,52,0
8.854421527441126,26.551553448339185,67.11980305297821,61.77965598138499,2,1,2,63,0
7.203310989279323,19.048535448211926,39.284182699452934,93.88895176994275,1,1,2,91,0
2.497186984088918,5.114795931081591,14.688650288349528,43.89674485368162,2,1,0,45,0
4.94527435093441,24.716370323757346,52.19501619347662,84.94999555564112,2,1,2,116,0
3.8991102638800785,8.801119364464355,20.311869218319963,74.36830691045341,1,2,0,6,0
3.760232066140069,17.54772037318021,45.039585536551876,53.98771358693729,1,0,0,13,0
10.268918486026624,28.78725002749113,41.460386406464714,83.09264380374455,2,0,0,27,0
14.805832095848615,47.2508789598525,81.08646876016704,80.22046137366338,2,0,4,28,0
5.3066402941336985,26.03724059256294,40.105475181857855,88.02081941885794,2,0,0,52,0
7.455411312087141,15.331424425904137,29.50865459724844,83.89823245120141,0,0,2,26,0
1.755937651786606,3.8415509410546678,9.550575463214948,43.132050776208274,0,2,4,15,0
36.43518929629787,73.69851956880173,128.3374048705714,47.6559876222296,1,0,1,55,0
7.181408988859392,15.424750467522056,41.889769347138014,44.490155828227834,2,1,2,26,0
11.111525764599932,24.453938192287165,58.49352456923286,48.25902834720994,0,2,1,39,0
4.628014070431226,11.579196611380956,17.08861304421477,73.11877466332132,1,0,1,89,0
4.38866358821544,12.747097991367578,32.12300549644136,60.69032868783776,1,2,2,108,0
23.55463378436105,57.08090932813305,83.06809492141754,60.13201225991819,1,1,4,113,0
1.9856473069723164,9.517914465613018,27.46600559382767,52.15647264986099,2,0,4,44,0
5.443082435787037,24.63280183717285,76.20639817609496,67.33390556541559,0,1,4,39,0
30.337113943469763,72.82105923208375,142.25375393500505,68.87521253727014,2,1,0,110,0
11.568464819050911,23.221506851481923,57.36546962187741,54.709025589751434,0,1,2,31,0
7.377656914120637,34.34101911428798,49.89488961759203,54.812157451031865,2,1,4,71,0
9.004030884159505,21.73436285760407,48.51258582864319,79.34205209071735,0,0,2,81,0
14.62636702559,30.932150051107044,47.09293469172631,40.81551115716619,2,1,0,102,0
9.81917329501782,25.122923656546988,51.46393132248125,79.21513764371693,0,1,0,84,0
23.033304978277485,51.65093744368159,86.0492665139132,65.32081151818666,2,2,4,40,0
2.8374260390964863,7.100610057462493,12.48998709320415,56.99632889535441,1,0,1,77,0
23.684214871063986,58.68783765527031,141.60077792625964,55.808346733048595,2,0,2,87,0
3.589361202177997,16.045939922580743,48.16324874874894,60.441524819391404,1,2,3,69,0
4.303302571707788,17.488818105280423,26.531087211378267,85.59536112556695,1,0,4,8,0
6.425803591218853,18.029580068051686,29.414175968189777,53.89716845548823,0,1,2,98,0
6.107335414215527,12.473081641516409,24.38959293575856,86.72750223079625,1,1,2,43,0
7.107199240913792,16.55963907235819,25.892772354931743,63.948532487166176,2,1,3,80,0
7.457584646759191,15.90852345097751,24.40952521059979,85.79223110159819,1,0,1,52,0
16.80596432277784,52.50864350953054,122.277131508403,92.5433480239682,1,0,4,10,0
3.5581154949295963,7.387449862955777,18.719225269714084,92.52458945899943,2,2,1,94,0
12.607573711402033,33.14666992189052,76.0973820861786,56.16840784664504,2,0,4,70,0
2.360446938858727,7.384558333614159,20.495292420835828,70.35563735501586,0,2,2,75,0
3.193671119488468,9.885339128034257,24.425568359378484,60.6463177107914,0,2,1,42,0
7.8056515380786555,33.40320779839259,59.35396989044378,90.06409367035911,0,2,4,68,0
1.1756659973553356,3.487103607660854,7.124388348699025,86.81476988672944,2,0,0,20,0
9.004047381510592,25.093064756756903,78.40282555789558,66.31973610914109,1,2,2,78,0
6.426520070481457,20.723945624866012,45.98554726122368,41.09749616842968,0,1,3,109,0
18.616189306908133,44.078066788379196,110.92936961042174,84.50102854021142,1,1,4,90,0
4.274464208048362,9.86618658878502,24.518935207750854,59.695915532408975,2,2,0,7,0
3.3652126055696505,11.663112397898031,35.632239559153255,87.89835256775024,2,0,3,110,0
11.351746247466078,38.53625491870457,58.02464520734475,57.55804661306422,1,1,1,73,0
27.786956230843895,57.56420291909644,88.19378382159965,82.66449935940707,1,2,3,66,0
6.954445455601612,23.585033604440333,48.453235159106946,72.00597865685451,0,0,4,66,0
1.211345606069526,4.455934279995143,9.862303512447241,49.396871893791406,2,0,3,9,0
3.9828121252447692,9.730184848543027,19.24529395763484,82.8716329625706,0,2,2,30,0
11.120721885672957,27.990696418025138,46.55012968968454,79.76505247726764,0,2,0,58,0
20.553106470936584,48.66802633351092,106.13731444807723,93.11404074563937,1,0,1,15,0
5.8642202246051705,25.153005829688738,45.06475243818145,94.213645335239,2,2,0,83,0
28.987648129207408,61.708817615670945,103.79570546029852,54.39091979205124,1,0,0,32,0
4.824943081670738,18.272864008037505,48.35924164997064,78.72170225651942,1,1,3,100,0
3.954655380981593,15.90911021277814,37.42461064923168,94.14096115290904,2,2,3,96,0
3.262608629714966,15.118220737649654,39.84269602507897,60.421482492259194,2,1,1,102,0
5.308460469971099,12.774383452718201,30.83859981530903,51.164833627091745,0,2,3,112,0
6.795886322095873,23.547159662763622,42.847935848409605,42.509628757878644,0,1,1,52,0
4.667188129967019,22.456166937123097,39.14746403344801,90.58427680683954,2,2,2,65,0
17.817747289746038,42.02101448283483,96.94435785847688,92.61349650984513,2,1,2,5,0
3.102715319461245,6.362016867256968,18.243202395550774,58.46515039656229,2,2,4,61,0
14.646952504744135,30.82437676115313,52.10308936564139,84.95647553166522,1,0,2,69,0
6.260006547612635,20.663788257484747,46.21579408177059,91.35486224466155,2,2,1,66,0
11.619957090267986,37.15600537342755,69.71204275246951,44.03029309951944,1,1,1,16,0
10.809241293065735,23.96670961574639,55.8405052495225,94.97002937796815,2,2,4,87,0
5.470590145268911,22.09055000712248,44.37573836889693,42.148388397197735,2,1,4,8,0
5.741830609113023,14.15920205768334,34.85572569765659,87.44814907563006,1,2,1,58,0
5.3037068060602355,13.719947555245348,30.42925603228708,87.653724028321,1,1,0,16,0
7.914846716498858,27.136308454719302,39.32890840563017,73.3794239277031,1,1,3,21,0
5.933012961910143,12.621648860535014,40.03093782575196,54.4255546531497,1,1,4,27,0
14.520435003648558,36.46975804022665,73.84780664141206,64.23655342672022,1,2,0,68,0
12.351832808883753,52.80748336438147,94.0694721137592,69.67116084183654,0,0,3,73,0
4.32487391987311,9.452047358630283,14.43564432439819,49.30617161792009,1,1,3,25,0
10.060860244878155,25.72522635574189,39.424792900296026,52.967236852089584,2,2,3,56,0
22.043730159058203,57.131914053752666,144.2515559589759,64.37199836757821,2,0,4,80,0
20.106320297603297,69.35659539223688,149.16317417509026,70.96104856549417,0,0,1,60,1
13.208527084872337,28.09272754692989,42.0294588866211,73.06770030378225,0,2,2,17,0
11.717383781681669,32.611054753349144,60.07523633393451,72.50434978277504,0,1,0,74,0
1.249880811874656,3.2586514515341127,10.094347866168619,66.30301026336764,2,1,0,32,0
7.846703520197546,26.635859306109346,45.722231725877386,91.38412887892041,2,1,4,53,0
3.4564172525081838,13.382440696138996,22.04230860907901,58.02665620658748,0,2,3,8,0
16.588579238957074,47.690777099187045,86.91455302051254,41.941648728853146,0,1,1,85,0
0.9184329304483615,4.142973997772318,11.271494408461594,50.65861295723621,1,1,2,51,0
6.67707494804512,16.263680811109104,38.62082683357418,74.1320217710294,1,0,4,107,0
1.2138327518034993,2.926508033320766,9.602223282128797,62.948962609973336,1,0,3,28,0
5.184813523821953,13.990373772986239,33.531651218441574,68.67900489898096,1,0,3,73,0
1.5334241097157941,6.0975806725718495,14.324635786546459,83.58451009602403,2,0,3,34,0
17.69754222417125,55.43482042547492,88.15089302868897,94.65674600828586,0,2,4,40,0
2.7351329181293385,10.609377796167362,24.408023700984394,47.10108336174538,2,1,4,114,0
4.211169010053879,17.452555545211734,39.34850436564072,56.785820170020614,0,0,2,45,0
4.732432444578846,17.01284807191668,27.640039552618568,66.30598742187533,0,1,1,48,0
6.599140901006039,20.711371162040617,47.16898890969687,84.63969824930285,0,1,1,59,0
20.42772582686642,43.57765371927517,67.20547884216596,78.31656841883662,2,0,4,8,0
0.39559217461239854,1.3769903871092863,2.2446762148485337,69.57225649995333,1,0,3,102,0
3.298690035378555,14.135177464268187,38.182844458141275,81.67892592658382,0,0,0,14,0
4.424759466319422,18.287942563300945,30.584739134086963,71.4387654822984,2,2,3,74,0
2.1964568660912605,4.820602372033421,10.877967315015834,51.106143447448886,1,0,2,5,0
14.13774370195599,29.883098927536846,45.46581252318202,54.996121659700236,0,0,0,30,0
12.146027059649452,31.70449015384471,81.96287899251935,63.53540311122646,0,2,0,99,0
7.06276027024041,35.2580006689464,74.5299352172046,67.46284711228728,0,1,3,85,0
2.5958716650459714,12.143913738939128,34.79120933139795,64.45854066469991,2,2,2,62,0
11.390542911562195,23.114826295903516,41.07384155694479,90.27012244128511,2,1,0,19,0
1.4568201424795504,3.5508206283742574,9.224748220432453,51.918972730264024,2,2,3,110,0
3.3894949373569214,8.251650641898593,25.588451255238727,89.21002397949732,2,0,1,47,0
5.547889423949344,18.4745618576171,28.77778881418143,40.12027378731033,0,2,0,115,0
2.9862789690035543,7.965254693968277,24.442318051572293,79.04151977081614,2,1,3,85,0
9.40627670077253,19.66156024507057,34.08366747823093,41.30703329600841,2,0,0,92,0
10.359750591053642,42.85938320668435,87.37150944906212,50.645555155661484,1,2,0,101,0
3.3806356415469523,9.691267949135208,15.987139262831878,64.43915269272998,0,0,4,82,0
2.4498260600983266,5.413153326149742,12.993716879631567,80.74588395055721,2,1,2,91,0
1.184440356336318,3.89760827665332,8.77317376613308,54.93645814744068,1,0,4,56,0
2.688873219366543,10.630094161493531,22.784479350146906,68.08645323377888,2,2,4,117,0
4.098211943910823,14.537843663508328,27.207052749153938,58.91872580342762,2,0,1,53,0
23.211557221748794,57.792492459456746,88.87948852586779,46.41658246817346,1,1,4,115,0
35.954390480993425,85.59347418953399,227.4187155170789,60.496382271200716,1,2,4,48,0
16.043845515478665,70.13630276879373,148.91715434813108,41.194703616570344,1,2,1,29,0
16.463151695587523,35.0816285392823,51.65927830964513,51.122502713999815,2,0,4,118,0
22.196017488110726,78.9378648795457,126.48688863443331,73.2296853247662,1,2,2,90,0
6.5822178430917075,22.320302930277705,45.82157654090177,62.04413673282698,0,0,1,33,0
11.74782067548272,49.60681453794015,89.76213099194435,52.05487691440323,2,0,3,96,0
3.392982603124776,7.885387935479583,15.84165581830038,81.28974273932656,2,2,0,70,0
19.139217686087015,42.65948011292768,81.4262628995419,66.62838280150847,1,0,3,33,0
0.23065926910661164,0.8906568886572193,1.4297341457675037,74.2168512321996,1,1,1,98,0
4.3249506222817695,20.97876164385276,32.85479490703257,63.22388331613193,0,2,0,55,0
4.770971235292736,12.422687963515735,40.09264808264227,76.71930142526406,0,1,0,67,0
13.117035364393654,35.52391727059142,65.19231875833206,57.43145771398905,1,0,4,70,0
2.7179944628924884,10.477581761813285,22.083987553506987,87.78569068685013,0,1,0,47,0
17.700788154033166,62.60193796017536,99.97789589204983,44.014100903669224,1,2,2,5,0
24.290104035101304,49.85593315926036,76.08706592537939,77.43252918130102,0,2,0,31,0
15.597798424633062,52.88774546674224,101.08030624650675,56.147028162973996,2,0,3,97,0
4.5808633625219795,12.984933313293544,30.98571718015367,54.018359912601625,0,1,3,79,0
3.080716763530134,7.685504387322777,12.770832420412686,67.9053703557551,1,0,0,118,0
10.443378303441646,40.88326574726981,67.25490438485627,51.75854696855342,1,0,2,71,0
12.403512044502193,29.555024996297835,42.835845186308575,91.3857159611591,0,0,2,11,0
9.735937531745904,36.21469817642392,60.93114595569607,66.96920023030118,2,2,3,11,0
9.909805442838412,38.54964999166612,77.79784225913218,81.78192634700059,0,2,1,51,0
17.557981665657497,39.14412774481421,62.97700840451726,45.309051157156595,0,0,1,118,0
15.508316403135131,45.688205190717945,69.18617828176421,81.04806395210062,1,2,4,62,0
7.720457846808087,17.861708769121158,27.303039404130153,48.55034969801281,1,2,0,62,0
0.34633739115666606,1.617121958155847,5.332326804069644,78.42026522430982,0,2,1,18,0
1.859511960720765,8.95640047329972,20.432841125653766,43.556103883776096,2,0,0,6,0
5.847567782970763,14.493150956921074,27.94023035802985,68.93986387893425,0,2,0,47,0
3.138331776598483,14.565632189163338,35.760865119613094,63.343408461898214,0,2,3,102,0
4.372402540599538,17.71421300693612,40.46869064846876,63.55537547798026,2,2,0,33,0
9.352756955440817,39.81050073748943,82.01151002244008,44.481821645627505,1,0,4,5,0
5.2411092268005595,10.988579153558046,18.48527414973704,88.04723333826573,0,2,1,91,0
7.184393794408608,21.844106729393484,69.16560381214983,85.54083090372413,0,2,4,109,0
7.247500472499053,16.918158849188483,53.582962420545144,74.43926137796942,0,2,1,64,0
4.555301797956892,11.783873127698302,26.899928341368057,50.58736807261679,0,0,2,86,0
10.359354902445036,34.59161372860915,81.52600371337765,86.98994877732414,2,1,2,67,0
6.789182022708464,26.129901174484687,39.137906607813015,43.62788732100227,1,0,2,114,0
3.6992420246724613,10.867157024144923,33.664843920492046,42.135809910609076,1,2,3,7,0
8.00161933522886,22.218739716707578,62.3759189977266,41.110475722027154,0,2,2,34,0
8.299280128388942,32.2185838109988,71.57121994268807,84.35269878777584,2,2,3,45,0
1.133070898964374,4.458177544283849,7.866980569875544,54.97706619524928,1,2,4,64,0
0.05482774799218293,0.1568400657650011,0.2810771027910383,89.20275937427272,2,1,4,12,0
8.764426413051904,42.005120695465614,61.03819930423507,58.57368929343795,2,2,0,73,0
8.05376361139852,17.051386023013507,51.56610428514148,69.78807367337718,2,0,2,64,0
9.933440659412522,21.03391477254502,36.450977608337276,93.9223885985585,2,2,1,71,0
10.363010854430085,24.156942974094726,70.55682420176254,57.11346405564349,1,1,3,27,0
6.460158597346392,16.806224346289845,28.449951095357196,93.1163602094181,0,0,0,61,0
3.879623718655386,9.212867940468836,21.40930941423516,83.1855561610194,0,2,1,33,0
8.201246113249844,28.757481731497688,43.51576788541311,50.81936545182424,1,1,2,84,0
0.9370712360574707,3.341099476593073,7.2672676644338186,68.45970259640647,2,0,4,54,0
3.3037877416299404,14.830718190793785,25.382285097603148,76.25218516269518,0,1,3,69,0
12.54801535631595,28.577126433698503,49.35881831105504,61.82525391130977,2,1,4,37,0
1.5641657601132601,5.761732925273233,13.69968050426203,66.61387900083152,1,2,1,5,0
4.696182045111036,15.421839119554612,41.84670258304934,88.62048480531547,1,1,1,70,0
17.45476947863276,36.84783817446475,70.4121963194334,56.280144258478956,2,2,1,111,0
4.064202240680936,13.372933996426019,24.934224007155485,78.81092664136644,2,0,2,53,0
1.905601341741231,6.6016488970401435,21.11772367104681,45.108964595621366,2,2,3,34,0
19.59551920460507,42.795078548961534,75.79833677186618,78.19809100340736,2,0,4,54,0
4.028103006017936,13.876132090593822,28.50217306698926,93.3756743330139,2,0,4,88,0
5.2323160342239055,14.662507412989513,31.67224413744711,80.78553617146774,0,1,2,21,0
11.823351759839614,45.32933697824921,91.64891252339264,88.15006281243969,2,2,4,45,0
2.428462017804445,7.604658080094725,15.785963217293084,79.53575436582912,0,0,0,104,0
5.593470985120862,15.885911338409358,39.39081716179909,93.55399389630517,1,2,2,114,0
5.755876929582938,13.633683486562953,19.81640625413984,52.23360939444385,0,2,1,54,0
9.45146132793977,27.750750243673377,40.97186629865469,59.10408253657862,0,0,4,61,0
9.144416414107827,25.861884467109157,52.72068070429089,54.00436157530558,2,0,2,105,0
3.0749181834664028,11.296093995265027,22.342273254345177,51.48452867898872,0,0,0,106,0
8.630885586046123,19.80157416167588,41.56616232293605,56.132460519824775,1,2,3,67,0
2.6391191640468574,9.539775476751904,21.22819438996599,45.57469655242435,0,2,0,55,0
4.036820212235928,14.138907549275292,35.82003707424058,87.40379497173302,0,0,3,99,0
7.007136917988965,14.066157165560423,36.72583494100234,65.09683979042732,0,0,1,23,0
0.3492446728089781,0.7217919926222394,2.2231168804557764,75.18456792413033,0,0,0,57,0
7.214622733651362,18.10696397667868,29.103856748665486,93.22801978028565,0,2,1,23,0
3.6555601534949753,8.11984681361921,16.231595306450387,81.2972567399684,0,1,2,15,0
11.18315696512642,53.49773982502012,111.96245454788875,90.34232859252268,2,0,1,54,0
5.513747744329302,16.44863650089911,37.63871928736462,46.87862808900029,0,1,4,50,0
1.764272382729752,4.277777259529528,7.921771552654712,46.29338496808699,0,1,0,116,0
18.450068000072676,39.69752164888099,78.33786283114078,87.08542484352391,2,2,2,14,0
17.975294231965943,56.76687262161221,103.29866745334648,82.34204004510161,2,0,3,77,0
7.381222535199448,15.090169681673583,30.17006246215182,84.1050280191796,2,2,3,7,0
7.553574576868852,19.208662284325655,30.510675418417797,89.14413107281578,2,1,1,33,0
20.227889834465646,52.39924216090203,86.6915130166934,72.22222614462544,2,0,4,114,0
9.103123777071843,21.107740346932072,33.23562808469055,42.07033199248954,2,1,0,113,0
11.093076817990807,28.512038868283554,81.90194856194003,81.0704711956615,0,1,3,118,0
6.6112928637824115,22.321554640993273,52.029687070969764,43.09888953855571,2,0,3,104,0
10.436874359923964,31.7619235800062,87.31910989251121,46.854859654671706,0,1,2,12,0
4.9655154156948065,14.326530688054113,30.942474373456935,40.897885871745544,1,1,4,12,0
20.330299655727426,43.01456341208769,84.42006336373863,61.90364195270281,1,2,4,60,0
4.7327037250442885,10.702026058164263,19.28909856243261,52.4034588355658,2,2,4,79,0
3.3872068272395746,8.452636682748343,22.160211646554732,91.25815216950019,0,0,1,30,0
13.538098313377537,28.158038635845784,54.37717444670547,93.79854243433417,2,2,1,103,0
4.018109072630077,13.259559349768336,20.939839496444968,76.23141412191617,2,1,1,105,0
8.871095435510181,27.34631915462372,44.360328940663216,47.77317655833449,1,0,3,50,0
2.805874275418661,9.391751175080772,25.175801270253007,75.76630549789272,1,2,3,31,0
1.6969123579808847,6.094545673560038,13.80813480158028,59.76598047615562,1,1,4,98,0
5.256378315396405,12.468043840457455,31.59362663515177,60.64861031620534,1,2,3,87,0
5.40381953452585,19.70862080489032,63.15015852620536,57.344868007539986,1,1,4,91,0
11.496534674021301,28.51140891911182,44.30774744907339,82.03015753844896,0,1,3,85,0
1.7815881337184516,6.682070528891522,12.929259637569542,51.54044160900417,2,2,4,53,0
9.951628633446571,48.73373145516131,73.51895886040464,41.821678125821926,1,0,2,96,0
12.729982218193975,37.06718093530827,80.72587212649344,72.03435447525666,0,0,3,87,0
27.223559239872706,76.86038233128625,136.25562059375315,72.57179533873659,0,2,3,118,0
20.18322131876435,57.9268218861341,143.144632005711,61.16291661140356,1,0,3,18,0
1.021549292234792,4.010292168327671,9.767001860278842,88.01468515292795,2,1,3,100,0
3.8495828579832105,8.539248055162085,14.062002219534353,57.89503892404721,0,0,2,61,0
13.936639051569742,56.90074335893513,90.49111111736049,90.15501757068137,2,0,3,27,0
2.956770483853741,6.686475054403036,12.834819837501922,45.70493081418765,0,1,2,9,0
2.4656055163235155,9.88802666507578,32.07126370109353,63.01783911194802,1,1,4,98,0
7.569004337083263,29.79404586444524,60.65535840009326,74.90590581687955,0,0,3,99,0
28.495518242947256,70.5717981240077,117.12602517641014,45.3657763457962,0,2,2,106,0
7.433850769580871,28.604827029865803,69.77263716615217,88.5737987864189,1,2,1,37,0
2.4010057111310865,5.114667700187711,15.377901555999019,65.54441610116123,1,1,0,13,0
3.6750610337301093,15.870826830050698,37.08156586055133,68.74923347243914,1,1,3,44,0
2.8411053604908973,5.695431278241932,12.977506852391803,47.56614118016314,0,1,0,31,0
13.661953228497817,47.75948428209406,154.63597612941052,76.33322414004621,1,0,3,38,0
9.28931111999849,23.872895714121064,40.8937696988908,50.25163818128317,0,1,4,102,0
18.651654904910263,51.899513868608224,110.11475206627188,48.66264195338624,0,2,2,9,0
20.846905062083195,56.314313198891575,101.82395479403226,83.89203263194429,2,0,3,73,0
2.8787410828972813,6.986716502151632,12.27125001443538,48.17178371330587,2,2,0,17,0
3.1272605614259903,13.826029370762498,32.376400910423484,77.47668278263197,1,1,3,70,0
0.8469869198641391,1.7069374973901643,3.099968958063223,78.92316419796917,1,0,3,47,0
11.472202110363442,47.86169147722167,86.86694537298226,79.52879808154213,2,2,4,7,0
3.8090374179187014,8.862469744588344,16.974769904323477,40.584306398954254,2,0,3,46,0
15.922691508229587,46.516820259862904,81.10865518752031,91.8732504323284,0,1,2,56,0
2.1558604174282916,8.486174857188185,15.407000954009737,64.72919291100659,0,2,3,100,0
4.612312455841039,18.482796289182932,60.899683885696454,94.41005539853492,2,1,0,9,0
27.156647959350963,54.323404068343265,119.99091695615229,47.68550267808897,0,1,0,15,0
7.654376471481268,16.427958427423835,24.267823063682314,94.01314767383853,1,2,1,20,0
12.314157590989353,28.983019141044267,43.86003714058237,80.90103346409323,2,2,1,53,0
25.654360170356092,72.95990715501327,114.69111965292305,70.51718218693215,0,2,1,31,0
2.0982084775040013,7.061125262789034,10.900849039872602,62.92384977277783,2,2,0,100,0
4.339692766558074,15.58486387093809,30.609532484228463,79.44018179106398,0,2,4,72,0
9.7706976285385,30.98527829231585,54.050201629513076,61.84481644457744,0,0,1,24,0
1.2353158981027625,2.7431156578018667,4.894621481673655,61.30399660604407,0,0,0,100,0
19.08650974569844,40.62700865345817,91.5669274586605,82.18744708948215,0,2,1,40,0
4.131159788800371,9.576980685328056,26.633402300447884,68.46872292043152,1,2,2,6,0
8.143428252390384,32.31854380758345,49.65058699325403,64.25703970382352,2,1,0,66,0
2.654409868818631,7.254552879911506,19.442322574056142,66.09109944086828,2,0,2,93,0
9.005087987809148,22.759624481648967,51.039292074836226,94.06428311840021,2,2,4,76,0
8.493593533178206,20.085097594519855,36.827218534117485,53.96590953695716,0,1,2,70,0
10.463502922245977,30.66081928171078,59.42276737757503,94.64101084501813,1,0,4,5,0
1.9745993002819566,4.959410797627161,14.22661883241039,56.47947972794445,1,0,1,46,0
1.8585184630114662,5.733191393746862,9.487368564719594,76.22367401461551,1,2,4,114,0
11.174856368203919,23.732189095100797,44.6135252188817,47.19791266551035,2,0,0,29,0
6.867576313335476,32.13319359416638,82.05423176385472,67.1776848686431,1,2,1,36,0
1.0411758911709608,3.997751944324197,6.784949270204059,45.09629770347526,2,0,2,30,0
3.4569030416143436,8.749381607183327,15.26835274692939,41.51631058267065,2,1,0,62,0
27.537691989997548,67.84812981440209,113.51025713803664,73.76086505504645,1,1,4,101,0
9.87284195268861,32.297339693682396,52.487427626068325,92.63326255801843,1,1,1,51,0
3.4928925816257226,14.88235844680422,27.219470793961932,73.5960665902684,0,0,1,25,0
40.24324058813241,85.00765275976332,196.75774934589296,56.265080608998275,0,0,1,49,1
2.468265550816067,10.261938377058097,20.70505491578138,72.28079633843407,0,1,1,91,0
7.015753291991882,24.860187073218185,52.994381598631826,50.14501006743861,0,1,4,84,0
5.969518621162591,18.232912342261095,43.985173188809654,47.1092199239434,2,2,2,101,0
2.4989822712580936,7.76590359329599,17.415288009874395,76.56929137855903,1,0,3,64,0
5.297140358175234,13.889726915951162,22.482108792227642,70.74376517654996,2,2,1,45,0
1.2267776259253578,5.029201261195674,10.736289686610284,82.9423965168136,2,0,1,46,0
19.541470707312467,67.14727126207283,109.58231926972239,47.58015644539985,1,2,3,33,0
11.775527876530049,54.43176705337247,99.55155761955947,64.6820608373743,2,0,0,98,0
22.178020703327025,47.199910941840784,79.49162673487646,49.32470105893435,1,2,0,30,0
1.781723616245481,5.965217579560256,9.646875124812361,74.26345107496817,0,2,2,57,0
5.326338527032291,11.091597417394917,21.358134136040388,56.7630071594752,2,0,3,48,0
22.459907793137766,54.38831562578643,83.21754571383286,71.42758719509496,2,0,2,73,0
6.730061157611086,15.551592113600249,27.756224903885634,94.91292000388898,1,1,1,108,0
10.874691073401982,22.865839687194683,39.461020578766934,62.32327147969727,2,2,2,81,0
4.351333752021172,19.992117800369794,34.8086314393023,55.08601515743135,2,2,0,114,0
7.362927678555476,22.923016826368308,37.691897163892705,59.956569960577546,1,1,1,48,0
5.835856590380082,12.540881300184509,21.21927445100345,65.26586722845005,1,1,3,46,0
1.9564541691008857,4.0080711339382615,9.746071680217712,78.60697967602891,2,0,3,115,0
3.767172860711852,8.209762858579,12.594909211004529,53.400348384047106,2,1,2,10,0
2.738065270420337,10.767839065153781,27.82190106422928,55.43122671151457,1,0,2,74,0
12.895612904084771,26.46421369107971,62.54238301520405,81.81715465577875,1,2,0,88,0
0.9251852551233365,2.7575564620153497,5.352143226981352,54.29404850363175,2,1,1,11,0
5.1878597292106265,17.074010286889784,55.9758065338895,41.41530176780619,2,1,1,81,0
3.7224932487687297,15.21254891399388,33.61774234733038,61.700548384864646,1,2,4,112,0
2.1357423500713115,4.464101061572737,12.937985481824175,90.26776834770587,0,1,4,20,0
26.357403249502593,59.61151518189948,91.1327335205323,48.7392103308932,1,2,3,9,0
15.303038664256077,55.643055176218894,94.34575128839145,54.618320262521266,2,1,2,115,0
3.689652518942536,11.915152331575358,38.98947014129189,55.30304488306214,2,0,4,82,0
